,centroid_lon,centroid_lat,raster_value,geometry,index_right,ogc_fid,cd_sector,tx_sector_descr_nl,tx_sector_descr_fr,tx_sector_descr_de,cd_sub_munty,tx_sub_munty_nl,tx_sub_munty_fr,tx_munty_dstr,cd_munty_refnis,tx_munty_descr_nl,tx_munty_descr_fr,tx_munty_descr_de,cd_dstr_refnis,tx_adm_dstr_descr_nl,tx_adm_dstr_descr_fr,tx_adm_dstr_descr_de,cd_prov_refnis,tx_prov_descr_nl,tx_prov_descr_fr,tx_prov_descr_de,cd_rgn_refnis,tx_rgn_descr_nl,tx_rgn_descr_fr,tx_rgn_descr_de,cd_country,cd_nuts_lvl1,cd_nuts_lvl2,cd_nuts_lvl3,ms_area_ha,ms_perimeter_m,dt_situation
2624,5.561469923983957,50.66301462440269,37.395877838134766,POINT (5.561469923983957 50.66301462440269),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2625,5.563266554552197,50.66301462440269,37.14750289916992,POINT (5.563266554552197 50.66301462440269),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2626,5.565063185120434,50.6630146244027,35.567466735839844,POINT (5.565063185120434 50.6630146244027),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2627,5.566859815688674,50.66301462440269,35.13201141357422,POINT (5.566859815688674 50.66301462440269),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2628,5.568656446256913,50.66301462440269,34.19980239868164,POINT (5.568656446256913 50.66301462440269),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2759,5.561469923983958,50.66187576192785,36.0728759765625,POINT (5.561469923983958 50.66187576192785),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2760,5.563266554552196,50.661875761927845,36.86494827270508,POINT (5.563266554552196 50.661875761927845),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2761,5.565063185120436,50.661875761927845,36.5224609375,POINT (5.565063185120436 50.661875761927845),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2762,5.566859815688676,50.66187576192785,35.09486770629883,POINT (5.566859815688676 50.66187576192785),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2763,5.568656446256913,50.661875761927845,34.931488037109375,POINT (5.568656446256913 50.661875761927845),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2896,5.565063185120434,50.66073687183277,36.76399993896485,POINT (5.565063185120434 50.66073687183277),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2897,5.566859815688674,50.66073687183277,36.545021057128906,POINT (5.566859815688674 50.66073687183277),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2898,5.568656446256913,50.660736871832775,36.06285095214844,POINT (5.568656446256913 50.660736871832775),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
3032,5.566859815688675,50.65959795411722,37.72879409790039,POINT (5.566859815688675 50.65959795411722),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
3033,5.568656446256914,50.65959795411723,36.41080474853516,POINT (5.568656446256914 50.65959795411723),27,13195,62063A62-,JEAN-DE-WILDE,JEAN-DE-WILDE,JEAN-DE-WILDE,62063A,"LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM","LIEGE(MEUSE NORD) + PARTIE DE HERSTAL,SAINT-NICOLAS,VOTTEM",,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,35.3618979864,2744,2023-01-01
2407,5.656691344100626,50.66529226649257,36.98678588867188,POINT (5.656691344100626 50.66529226649257),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
2542,5.656691344100627,50.66415345925752,36.17678451538086,POINT (5.656691344100627 50.66415345925752),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
2676,5.654894713532388,50.66301462440269,38.25966262817383,POINT (5.654894713532388 50.66301462440269),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
2811,5.654894713532387,50.66187576192785,34.80074691772461,POINT (5.654894713532387 50.66187576192785),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
2945,5.653098082964148,50.660736871832775,36.68770980834961,POINT (5.653098082964148 50.660736871832775),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
2946,5.654894713532388,50.66073687183277,34.00306701660156,POINT (5.654894713532388 50.66073687183277),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
3080,5.65309808296415,50.65959795411723,36.85561752319336,POINT (5.65309808296415 50.65959795411723),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
3081,5.654894713532388,50.65959795411722,33.76871871948242,POINT (5.654894713532388 50.65959795411722),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
3214,5.65130145239591,50.65845900878102,36.68813705444336,POINT (5.65130145239591 50.65845900878102),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
3215,5.653098082964148,50.65845900878102,34.61040496826172,POINT (5.653098082964148 50.65845900878102),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
3349,5.651301452395908,50.65732003582393,33.72925567626953,POINT (5.651301452395908 50.65732003582393),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
3483,5.649504821827669,50.65618103524573,33.41912841796875,POINT (5.649504821827669 50.65618103524573),73,13241,62063C30-,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,SOUVERAIN-WANDRE,62063C,WANDRE*,WANDRE*,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,17.6756300503,2730,2023-01-01
2481,5.547096879438044,50.66415345925753,35.70029830932617,POINT (5.547096879438044 50.66415345925753),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2482,5.548893510006283,50.66415345925753,35.23984146118164,POINT (5.548893510006283 50.66415345925753),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2483,5.550690140574522,50.66415345925753,34.07136535644531,POINT (5.550690140574522 50.66415345925753),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2484,5.552486771142762,50.66415345925753,34.530357360839844,POINT (5.552486771142762 50.66415345925753),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2485,5.554283401711,50.66415345925753,34.888648986816406,POINT (5.554283401711 50.66415345925753),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2614,5.543503618301567,50.66301462440269,33.78804397583008,POINT (5.543503618301567 50.66301462440269),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2615,5.545300248869807,50.66301462440269,34.551856994628906,POINT (5.545300248869807 50.66301462440269),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2616,5.547096879438044,50.66301462440269,35.301544189453125,POINT (5.547096879438044 50.66301462440269),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2617,5.548893510006284,50.66301462440269,35.298583984375,POINT (5.548893510006284 50.66301462440269),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2618,5.550690140574522,50.66301462440269,35.197410583496094,POINT (5.550690140574522 50.66301462440269),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2619,5.552486771142762,50.66301462440269,35.90471267700195,POINT (5.552486771142762 50.66301462440269),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2620,5.554283401711002,50.66301462440269,36.55846405029297,POINT (5.554283401711002 50.66301462440269),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2621,5.556080032279239,50.66301462440269,36.291629791259766,POINT (5.556080032279239 50.66301462440269),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2622,5.557876662847479,50.66301462440269,34.933311462402344,POINT (5.557876662847479 50.66301462440269),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2750,5.545300248869807,50.66187576192785,34.411720275878906,POINT (5.545300248869807 50.66187576192785),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2751,5.547096879438044,50.66187576192785,36.136680603027344,POINT (5.547096879438044 50.66187576192785),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2752,5.548893510006283,50.66187576192785,36.67855072021485,POINT (5.548893510006283 50.66187576192785),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2753,5.550690140574522,50.66187576192785,37.107398986816406,POINT (5.550690140574522 50.66187576192785),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2754,5.552486771142762,50.66187576192785,37.937747955322266,POINT (5.552486771142762 50.66187576192785),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2755,5.554283401711001,50.66187576192785,37.03242874145508,POINT (5.554283401711001 50.66187576192785),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
2756,5.556080032279239,50.66187576192785,35.059547424316406,POINT (5.556080032279239 50.66187576192785),180,13348,62063M212,TONNE,TONNE,TONNE,62063M,PARTIE ANS,PARTIE ANS,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,64.4199289355,3854,2023-01-01
