,centroid_lon,centroid_lat,raster_value,geometry,index_right,ogc_fid,cd_sector,tx_sector_descr_nl,tx_sector_descr_fr,tx_sector_descr_de,cd_sub_munty,tx_sub_munty_nl,tx_sub_munty_fr,tx_munty_dstr,cd_munty_refnis,tx_munty_descr_nl,tx_munty_descr_fr,tx_munty_descr_de,cd_dstr_refnis,tx_adm_dstr_descr_nl,tx_adm_dstr_descr_fr,tx_adm_dstr_descr_de,cd_prov_refnis,tx_prov_descr_nl,tx_prov_descr_fr,tx_prov_descr_de,cd_rgn_refnis,tx_rgn_descr_nl,tx_rgn_descr_fr,tx_rgn_descr_de,cd_country,cd_nuts_lvl1,cd_nuts_lvl2,cd_nuts_lvl3,ms_area_ha,ms_perimeter_m,dt_situation
23445,4.443965710539272,50.354518022578695,26.433528900146484,POINT (4.443965710539272 50.354518022578695),134,9859,52011G39-,LA BRUYERE - BOIS,LA BRUYERE - BOIS,LA BRUYERE - BOIS,52011G,MARCINELLE,MARCINELLE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,255.452919454,7744,2023-01-01
20481,4.402643207469775,50.3740013605579,33.30314254760742,POINT (4.402643207469775 50.3740013605579),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20482,4.404439838038013,50.3740013605579,32.08530044555664,POINT (4.404439838038013 50.3740013605579),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20483,4.406236468606252,50.37400136055789,34.244083404541016,POINT (4.406236468606252 50.37400136055789),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20653,4.400846576901535,50.37285550325864,32.34233856201172,POINT (4.400846576901535 50.37285550325864),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20654,4.402643207469774,50.37285550325864,31.688810348510746,POINT (4.402643207469774 50.37285550325864),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20655,4.404439838038014,50.37285550325864,32.267822265625,POINT (4.404439838038014 50.37285550325864),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20825,4.399049946333296,50.37170961828474,33.50446319580078,POINT (4.399049946333296 50.37170961828474),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20826,4.400846576901535,50.37170961828474,32.57100296020508,POINT (4.400846576901535 50.37170961828474),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20827,4.402643207469774,50.37170961828474,32.69712829589844,POINT (4.402643207469774 50.37170961828474),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20828,4.404439838038014,50.37170961828474,33.7088623046875,POINT (4.404439838038014 50.37170961828474),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20998,4.399049946333296,50.37056370563602,33.21905899047852,POINT (4.399049946333296 50.37056370563602),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20999,4.400846576901535,50.37056370563602,32.475982666015625,POINT (4.400846576901535 50.37056370563602),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
21000,4.402643207469775,50.37056370563602,33.788841247558594,POINT (4.402643207469775 50.37056370563602),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
21001,4.404439838038014,50.37056370563602,34.19148635864258,POINT (4.404439838038014 50.37056370563602),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
21172,4.400846576901535,50.36941776531226,30.5841064453125,POINT (4.400846576901535 50.36941776531226),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
21173,4.402643207469774,50.36941776531226,33.11856842041016,POINT (4.402643207469774 50.36941776531226),156,9881,52011H295,LE GADIN,LE GADIN,LE GADIN,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,25.7839375373,2151,2023-01-01
20665,4.422406143720404,50.37285550325864,29.19536590576172,POINT (4.422406143720404 50.37285550325864),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
20837,4.420609513152165,50.37170961828474,27.640167236328125,POINT (4.420609513152165 50.37170961828474),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
20838,4.422406143720404,50.37170961828475,28.44613647460937,POINT (4.422406143720404 50.37170961828475),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
20839,4.424202774288643,50.37170961828474,28.13441276550293,POINT (4.424202774288643 50.37170961828474),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21009,4.418812882583926,50.37056370563602,28.09772491455078,POINT (4.418812882583926 50.37056370563602),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21010,4.420609513152165,50.37056370563602,27.735795974731445,POINT (4.420609513152165 50.37056370563602),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21011,4.422406143720404,50.37056370563602,26.488636016845703,POINT (4.422406143720404 50.37056370563602),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21012,4.424202774288644,50.37056370563602,26.58878326416016,POINT (4.424202774288644 50.37056370563602),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21013,4.425999404856882,50.37056370563602,28.23729515075684,POINT (4.425999404856882 50.37056370563602),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21181,4.417016252015687,50.36941776531224,29.034643173217773,POINT (4.417016252015687 50.36941776531224),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21182,4.418812882583926,50.36941776531226,27.55160140991211,POINT (4.418812882583926 50.36941776531226),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21183,4.420609513152165,50.36941776531225,26.215877532958984,POINT (4.420609513152165 50.36941776531225),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21184,4.422406143720403,50.36941776531224,25.932865142822266,POINT (4.422406143720403 50.36941776531224),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21185,4.424202774288643,50.36941776531226,25.93320655822754,POINT (4.424202774288643 50.36941776531226),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21186,4.425999404856882,50.36941776531225,27.719844818115234,POINT (4.425999404856882 50.36941776531225),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21187,4.427796035425121,50.36941776531224,29.13179016113281,POINT (4.427796035425121 50.36941776531224),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21354,4.417016252015686,50.368271797313234,29.3054256439209,POINT (4.417016252015686 50.368271797313234),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21355,4.418812882583925,50.36827179731322,26.68893241882324,POINT (4.418812882583925 50.36827179731322),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21356,4.420609513152165,50.368271797313234,26.19673728942871,POINT (4.420609513152165 50.368271797313234),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21357,4.422406143720405,50.368271797313234,25.96977996826172,POINT (4.422406143720405 50.368271797313234),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21358,4.424202774288643,50.36827179731322,27.01763153076172,POINT (4.424202774288643 50.36827179731322),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21359,4.425999404856882,50.368271797313234,26.92154693603516,POINT (4.425999404856882 50.368271797313234),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21360,4.427796035425121,50.368271797313234,25.791017532348636,POINT (4.427796035425121 50.368271797313234),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21526,4.415219621447448,50.36712580163875,31.17952537536621,POINT (4.415219621447448 50.36712580163875),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21527,4.417016252015687,50.36712580163875,30.41217994689941,POINT (4.417016252015687 50.36712580163875),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21528,4.418812882583925,50.36712580163875,27.83704376220703,POINT (4.418812882583925 50.36712580163875),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21529,4.420609513152165,50.36712580163874,26.305429458618164,POINT (4.420609513152165 50.36712580163874),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21530,4.422406143720404,50.36712580163875,27.09776496887207,POINT (4.422406143720404 50.36712580163875),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21531,4.424202774288644,50.36712580163875,26.947751998901367,POINT (4.424202774288644 50.36712580163875),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21532,4.425999404856881,50.36712580163874,26.71000862121582,POINT (4.425999404856881 50.36712580163874),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21533,4.427796035425121,50.36712580163875,25.503562927246094,POINT (4.427796035425121 50.36712580163875),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
21534,4.42959266599336,50.36712580163875,25.60302734375,POINT (4.42959266599336 50.36712580163875),165,9890,52011H59-,MAGNEROULLE,MAGNEROULLE,MAGNEROULLE,52011H,MONT-SUR-MARCHIENNE,MONT-SUR-MARCHIENNE,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,127.331275349,4853,2023-01-01
